status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iSFV_1184	Shigella flexneri 5 str. 8401	map00020	rn00020	Citrate cycle (TCA cycle)	2621	1917	1184	2621	1917	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFV_1184\iSFV_1184_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFV_1184\iSFV_1184_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFV_1184\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFV_1184.xml	1.394	
built	iSFV_1184	Shigella flexneri 5 str. 8401	map00030	rn00030	Pentose phosphate pathway	2621	1917	1184	2621	1917	58	37	1	R06837	33	25	56.9	26	11	70.27	200	33	210	0	70	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFV_1184\iSFV_1184_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFV_1184\iSFV_1184_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFV_1184\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFV_1184.xml	1.846	
built	iSFV_1184	Shigella flexneri 5 str. 8401	map00680	rn00680	Methane metabolism / C1 metabolism	2621	1917	1184	2621	1917	104	86	3	R08323, R08328, R10397	31	73	29.81	36	50	41.86	236	31	225	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFV_1184\iSFV_1184_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFV_1184\iSFV_1184_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFV_1184\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFV_1184.xml	3.172	
built	iSFxv_1172	Shigella flexneri 2002017	map00010	rn00010	Glycolysis / gluconeogenesis	2638	1918	1169	2638	1918	56	31	0		37	19	66.07	21	10	67.74	249	37	260	0	107	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFxv_1172\iSFxv_1172_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFxv_1172\iSFxv_1172_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSFxv_1172\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFxv_1172.xml	2.088	
built	iSFxv_1172	Shigella flexneri 2002017	map00020	rn00020	Citrate cycle (TCA cycle)	2638	1918	1169	2638	1918	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFxv_1172\iSFxv_1172_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFxv_1172\iSFxv_1172_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSFxv_1172\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFxv_1172.xml	1.389	
built	iSFxv_1172	Shigella flexneri 2002017	map00030	rn00030	Pentose phosphate pathway	2638	1918	1169	2638	1918	58	37	1	R06837	33	25	56.9	26	11	70.27	200	33	210	0	70	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFxv_1172\iSFxv_1172_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFxv_1172\iSFxv_1172_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFxv_1172\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFxv_1172.xml	1.837	
built	iSFxv_1172	Shigella flexneri 2002017	map00680	rn00680	Methane metabolism / C1 metabolism	2638	1918	1169	2638	1918	104	86	3	R08323, R08328, R10397	30	74	28.85	35	51	40.7	231	30	219	0	94	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFxv_1172\iSFxv_1172_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFxv_1172\iSFxv_1172_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFxv_1172\summary.json	outputs\bigg_prokaryote_bioemma\models\iSFxv_1172.xml	3.239	
built	iSSON_1240	Shigella sonnei Ss046	map00010	rn00010	Glycolysis / gluconeogenesis	2693	1936	1240	2693	1936	56	31	0		41	15	73.21	21	10	67.74	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSSON_1240\iSSON_1240_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSSON_1240\iSSON_1240_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSSON_1240\summary.json	outputs\bigg_prokaryote_bioemma\models\iSSON_1240.xml	2.083	
built	iSSON_1240	Shigella sonnei Ss046	map00020	rn00020	Citrate cycle (TCA cycle)	2693	1936	1240	2693	1936	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSSON_1240\iSSON_1240_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSSON_1240\iSSON_1240_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSSON_1240\summary.json	outputs\bigg_prokaryote_bioemma\models\iSSON_1240.xml	1.809	
built	iSSON_1240	Shigella sonnei Ss046	map00030	rn00030	Pentose phosphate pathway	2693	1936	1240	2693	1936	58	37	1	R06837	34	24	58.62	26	11	70.27	205	34	216	0	72	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSSON_1240\iSSON_1240_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSSON_1240\iSSON_1240_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSSON_1240\summary.json	outputs\bigg_prokaryote_bioemma\models\iSSON_1240.xml	1.879	
built	iSSON_1240	Shigella sonnei Ss046	map00680	rn00680	Methane metabolism / C1 metabolism	2693	1936	1240	2693	1936	104	86	3	R08323, R08328, R10397	31	73	29.81	36	50	41.86	234	31	223	0	94	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSSON_1240\iSSON_1240_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSSON_1240\iSSON_1240_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSSON_1240\summary.json	outputs\bigg_prokaryote_bioemma\models\iSSON_1240.xml	3.28	
built	iSynCJ816	Synechocystis sp. PCC 6803	map00010	rn00010	Glycolysis / gluconeogenesis	1044	928	816	1044	928	56	31	0		30	26	53.57	20	11	64.52	205	30	213	0	88	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iSynCJ816\iSynCJ816_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iSynCJ816\iSynCJ816_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iSynCJ816\summary.json	outputs\bigg_prokaryote_bioemma\models\iSynCJ816.xml	1.396	
built	iSynCJ816	Synechocystis sp. PCC 6803	map00020	rn00020	Citrate cycle (TCA cycle)	1044	928	816	1044	928	29	20	0		16	13	55.17	13	7	65.0	118	16	121	0	52	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iSynCJ816\iSynCJ816_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iSynCJ816\iSynCJ816_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iSynCJ816\summary.json	outputs\bigg_prokaryote_bioemma\models\iSynCJ816.xml	1.32	
built	iSynCJ816	Synechocystis sp. PCC 6803	map00030	rn00030	Pentose phosphate pathway	1044	928	816	1044	928	58	37	1	R06837	26	32	44.83	24	13	64.86	158	26	163	0	53	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iSynCJ816\iSynCJ816_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iSynCJ816\iSynCJ816_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iSynCJ816\summary.json	outputs\bigg_prokaryote_bioemma\models\iSynCJ816.xml	1.256	
built	iSynCJ816	Synechocystis sp. PCC 6803	map00680	rn00680	Methane metabolism / C1 metabolism	1044	928	816	1044	928	104	86	3	R08323, R08328, R10397	30	74	28.85	30	56	34.88	222	30	214	0	87	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iSynCJ816\iSynCJ816_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iSynCJ816\iSynCJ816_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iSynCJ816\summary.json	outputs\bigg_prokaryote_bioemma\models\iSynCJ816.xml	1.922	
built	iUMN146_1321	Escherichia coli UM146	map00010	rn00010	Glycolysis / gluconeogenesis	2735	1942	1319	2735	1942	56	31	0		41	15	73.21	22	9	70.97	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMN146_1321\iUMN146_1321_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMN146_1321\iUMN146_1321_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMN146_1321\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMN146_1321.xml	2.088	
built	iUMN146_1321	Escherichia coli UM146	map00020	rn00020	Citrate cycle (TCA cycle)	2735	1942	1319	2735	1942	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMN146_1321.xml	1.407	
built	iUMN146_1321	Escherichia coli UM146	map00030	rn00030	Pentose phosphate pathway	2735	1942	1319	2735	1942	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMN146_1321\iUMN146_1321_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMN146_1321\iUMN146_1321_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMN146_1321\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMN146_1321.xml	1.895	
built	iUMN146_1321	Escherichia coli UM146	map00680	rn00680	Methane metabolism / C1 metabolism	2735	1942	1319	2735	1942	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMN146_1321\iUMN146_1321_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMN146_1321\iUMN146_1321_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMN146_1321\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMN146_1321.xml	3.253	
built	iUMNK88_1353	Escherichia coli UMNK88	map00010	rn00010	Glycolysis / gluconeogenesis	2777	1969	1353	2777	1969	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMNK88_1353\iUMNK88_1353_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMNK88_1353\iUMNK88_1353_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iUMNK88_1353\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMNK88_1353.xml	2.037	
built	iUMNK88_1353	Escherichia coli UMNK88	map00020	rn00020	Citrate cycle (TCA cycle)	2777	1969	1353	2777	1969	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMNK88_1353.xml	1.529	
built	iUMNK88_1353	Escherichia coli UMNK88	map00030	rn00030	Pentose phosphate pathway	2777	1969	1353	2777	1969	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMNK88_1353\iUMNK88_1353_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMNK88_1353\iUMNK88_1353_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMNK88_1353\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMNK88_1353.xml	2.04	
built	iUMNK88_1353	Escherichia coli UMNK88	map00680	rn00680	Methane metabolism / C1 metabolism	2777	1969	1353	2777	1969	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMNK88_1353\iUMNK88_1353_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMNK88_1353\iUMNK88_1353_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMNK88_1353\summary.json	outputs\bigg_prokaryote_bioemma\models\iUMNK88_1353.xml	3.467	
built	iUTI89_1310	Escherichia coli UTI89	map00010	rn00010	Glycolysis / gluconeogenesis	2725	1940	1310	2725	1940	56	31	0		41	15	73.21	22	9	70.97	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iUTI89_1310\iUTI89_1310_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iUTI89_1310\iUTI89_1310_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iUTI89_1310\summary.json	outputs\bigg_prokaryote_bioemma\models\iUTI89_1310.xml	2.115	
built	iUTI89_1310	Escherichia coli UTI89	map00020	rn00020	Citrate cycle (TCA cycle)	2725	1940	1310	2725	1940	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\summary.json	outputs\bigg_prokaryote_bioemma\models\iUTI89_1310.xml	1.563	
built	iUTI89_1310	Escherichia coli UTI89	map00030	rn00030	Pentose phosphate pathway	2725	1940	1310	2725	1940	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iUTI89_1310\iUTI89_1310_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iUTI89_1310\iUTI89_1310_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iUTI89_1310\summary.json	outputs\bigg_prokaryote_bioemma\models\iUTI89_1310.xml	1.975	
built	iUTI89_1310	Escherichia coli UTI89	map00680	rn00680	Methane metabolism / C1 metabolism	2725	1940	1310	2725	1940	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iUTI89_1310\iUTI89_1310_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iUTI89_1310\iUTI89_1310_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iUTI89_1310\summary.json	outputs\bigg_prokaryote_bioemma\models\iUTI89_1310.xml	3.337	
built	iWFL_1372	Escherichia coli W	map00010	rn00010	Glycolysis / gluconeogenesis	2782	1973	1372	2782	1973	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iWFL_1372\iWFL_1372_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iWFL_1372\iWFL_1372_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iWFL_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iWFL_1372.xml	2.121	
built	iWFL_1372	Escherichia coli W	map00020	rn00020	Citrate cycle (TCA cycle)	2782	1973	1372	2782	1973	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iWFL_1372\iWFL_1372_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iWFL_1372\iWFL_1372_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iWFL_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iWFL_1372.xml	1.539	
built	iWFL_1372	Escherichia coli W	map00030	rn00030	Pentose phosphate pathway	2782	1973	1372	2782	1973	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iWFL_1372\iWFL_1372_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iWFL_1372\iWFL_1372_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iWFL_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iWFL_1372.xml	2.13	
built	iWFL_1372	Escherichia coli W	map00680	rn00680	Methane metabolism / C1 metabolism	2782	1973	1372	2782	1973	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iWFL_1372\iWFL_1372_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iWFL_1372\iWFL_1372_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iWFL_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iWFL_1372.xml	3.204	
built	iY75_1357	Escherichia coli str. K-12 substr. W3110	map00010	rn00010	Glycolysis / gluconeogenesis	2759	1953	1358	2759	1953	56	31	0		41	15	73.21	21	10	67.74	276	41	291	0	122	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iY75_1357\iY75_1357_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iY75_1357\iY75_1357_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iY75_1357\summary.json	outputs\bigg_prokaryote_bioemma\models\iY75_1357.xml	2.254	
built	iY75_1357	Escherichia coli str. K-12 substr. W3110	map00020	rn00020	Citrate cycle (TCA cycle)	2759	1953	1358	2759	1953	29	20	0		23	6	79.31	13	7	65.0	157	23	170	0	68	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iY75_1357\iY75_1357_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iY75_1357\iY75_1357_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iY75_1357\summary.json	outputs\bigg_prokaryote_bioemma\models\iY75_1357.xml	1.424	
built	iY75_1357	Escherichia coli str. K-12 substr. W3110	map00030	rn00030	Pentose phosphate pathway	2759	1953	1358	2759	1953	58	37	1	R06837	34	24	58.62	26	11	70.27	205	34	216	0	72	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iY75_1357\iY75_1357_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iY75_1357\iY75_1357_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iY75_1357\summary.json	outputs\bigg_prokaryote_bioemma\models\iY75_1357.xml	1.911	
built	iY75_1357	Escherichia coli str. K-12 substr. W3110	map00680	rn00680	Methane metabolism / C1 metabolism	2759	1953	1358	2759	1953	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	238	32	228	0	95	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iY75_1357\iY75_1357_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iY75_1357\iY75_1357_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iY75_1357\summary.json	outputs\bigg_prokaryote_bioemma\models\iY75_1357.xml	3.52	
built	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	map00010	rn00010	Glycolysis / gluconeogenesis	2262	1658	1229	2262	1658	56	31	0		39	17	69.64	19	12	61.29	259	39	272	0	111	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iYL1228\iYL1228_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iYL1228\iYL1228_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iYL1228\summary.json	outputs\bigg_prokaryote_bioemma\models\iYL1228.xml	1.966	
built	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	map00020	rn00020	Citrate cycle (TCA cycle)	2262	1658	1229	2262	1658	29	20	0		22	7	75.86	13	7	65.0	150	22	162	0	64	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iYL1228\iYL1228_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iYL1228\iYL1228_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iYL1228\summary.json	outputs\bigg_prokaryote_bioemma\models\iYL1228.xml	1.448	
built	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	map00030	rn00030	Pentose phosphate pathway	2262	1658	1229	2262	1658	58	37	1	R06837	34	24	58.62	26	11	70.27	204	34	215	0	71	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iYL1228\iYL1228_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iYL1228\iYL1228_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iYL1228\summary.json	outputs\bigg_prokaryote_bioemma\models\iYL1228.xml	1.952	
built	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	map00680	rn00680	Methane metabolism / C1 metabolism	2262	1658	1229	2262	1658	104	86	3	R08323, R08328, R10397	34	70	32.69	36	50	41.86	262	34	252	0	111	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iYL1228\iYL1228_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iYL1228\iYL1228_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iYL1228\summary.json	outputs\bigg_prokaryote_bioemma\models\iYL1228.xml	2.789	
built	iYO844	Bacillus subtilis subsp. subtilis str. 168	map00010	rn00010	Glycolysis / gluconeogenesis	1250	990	844	1250	990	56	31	0		36	20	64.29	23	8	74.19	240	36	250	0	101	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iYO844\iYO844_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iYO844\iYO844_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iYO844\summary.json	outputs\bigg_prokaryote_bioemma\models\iYO844.xml	1.499	
built	iYO844	Bacillus subtilis subsp. subtilis str. 168	map00020	rn00020	Citrate cycle (TCA cycle)	1250	990	844	1250	990	29	20	0		21	8	72.41	12	8	60.0	146	21	156	0	63	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iYO844\iYO844_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iYO844\iYO844_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iYO844\summary.json	outputs\bigg_prokaryote_bioemma\models\iYO844.xml	1.211	
built	iYO844	Bacillus subtilis subsp. subtilis str. 168	map00030	rn00030	Pentose phosphate pathway	1250	990	844	1250	990	58	37	1	R06837	30	28	51.72	27	10	72.97	180	30	189	0	61	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iYO844\iYO844_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iYO844\iYO844_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iYO844\summary.json	outputs\bigg_prokaryote_bioemma\models\iYO844.xml	1.439	
built	iYO844	Bacillus subtilis subsp. subtilis str. 168	map00680	rn00680	Methane metabolism / C1 metabolism	1250	990	844	1250	990	104	86	3	R08323, R08328, R10397	27	77	25.96	31	55	36.05	201	27	189	0	76	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iYO844\iYO844_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iYO844\iYO844_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iYO844\summary.json	outputs\bigg_prokaryote_bioemma\models\iYO844.xml	2.076	
built	iYS1720	Salmonella pan-reactome	map00010	rn00010	Glycolysis / gluconeogenesis	3357	2436	1707	3357	2436	56	31	0		41	15	73.21	19	12	61.29	280	41	295	0	126	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS1720\iYS1720_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS1720\iYS1720_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS1720\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS1720.xml	2.409	
built	iYS1720	Salmonella pan-reactome	map00020	rn00020	Citrate cycle (TCA cycle)	3357	2436	1707	3357	2436	29	20	0		22	7	75.86	13	7	65.0	156	22	168	0	70	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS1720\iYS1720_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS1720\iYS1720_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS1720\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS1720.xml	1.518	
built	iYS1720	Salmonella pan-reactome	map00030	rn00030	Pentose phosphate pathway	3357	2436	1707	3357	2436	58	37	1	R06837	32	26	55.17	26	11	70.27	191	32	201	0	65	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iYS1720\iYS1720_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iYS1720\iYS1720_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iYS1720\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS1720.xml	2.091	
built	iYS1720	Salmonella pan-reactome	map00680	rn00680	Methane metabolism / C1 metabolism	3357	2436	1707	3357	2436	104	86	3	R08323, R08328, R10397	32	72	30.77	35	51	40.7	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iYS1720\iYS1720_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iYS1720\iYS1720_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iYS1720\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS1720.xml	3.801	
built	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	map00010	rn00010	Glycolysis / gluconeogenesis	1455	1335	866	1455	1335	56	31	0		36	20	64.29	24	7	77.42	234	36	244	0	95	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS854\iYS854_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS854\iYS854_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iYS854\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS854.xml	1.641	
built	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	map00020	rn00020	Citrate cycle (TCA cycle)	1455	1335	866	1455	1335	29	20	0		20	9	68.97	14	6	70.0	144	20	154	0	64	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS854\iYS854_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS854\iYS854_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS854\summary.json	outputs\bigg_prokaryote_bioemma\models\iYS854.xml	1.135	
