pathway	pathway_rn	pathway_label	model_id	organism	reaction_count	reaction_set	status	map_json
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJR904\iJR904_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iLF82_1304\iLF82_1304_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iLJ478	Thermotoga maritima MSB8	31	R00756|R00762|R00764|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iLJ478\iLJ478_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iML1515\iML1515_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iNF517	Lactococcus lactis subsp. cremoris MG1363	25	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R01737|R02035|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R10221|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iNF517\iNF517_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iNJ661	Mycobacterium tuberculosis H37Rv	24	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R02035|R02736|R02739|R02750|R07147|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iNJ661\iNJ661_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iNRG857_1313\iNRG857_1313_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iPC815	Yersinia pestis CO92	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iPC815\iPC815_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSB619	Staphylococcus aureus subsp. aureus N315	25	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R01737|R02736|R02739|R02749|R02750|R07147|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSB619\iSB619_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSBO_1134	Shigella boydii Sb227	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSBO_1134\iSBO_1134_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSDY_1059	Shigella dysenteriae Sd197	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSDY_1059\iSDY_1059_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSFV_1184	Shigella flexneri 5 str. 8401	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFV_1184\iSFV_1184_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSF_1195	Shigella flexneri 2a str. 301	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSF_1195\iSF_1195_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSFxv_1172	Shigella flexneri 2002017	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSFxv_1172\iSFxv_1172_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSSON_1240	Shigella sonnei Ss046	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSSON_1240\iSSON_1240_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iS_1188	Shigella flexneri 2a str. 2457T	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iS_1188\iS_1188_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSbBS512_1146	Shigella boydii CDC 3083-94	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSbBS512_1146\iSbBS512_1146_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iSynCJ816	Synechocystis sp. PCC 6803	26	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01621|R01641|R02035|R02736|R02739|R02749|R02750|R07147|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iSynCJ816\iSynCJ816_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMN146_1321\iUMN146_1321_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iUMNK88_1353\iUMNK88_1353_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iUTI89_1310	Escherichia coli UTI89	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iUTI89_1310\iUTI89_1310_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iWFL_1372	Escherichia coli W	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iWFL_1372\iWFL_1372_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iY75_1357\iY75_1357_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iYL1228\iYL1228_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iYO844	Bacillus subtilis subsp. subtilis str. 168	30	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01520|R01521|R01528|R01529|R01541|R01641|R01737|R02035|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iYO844\iYO844_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iYS1720	Salmonella pan-reactome	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iYS1720\iYS1720_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	27	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01528|R01529|R01541|R01641|R01737|R02035|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iYS854\iYS854_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iZ_1308	Escherichia coli O157:H7 str. EDL933	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iZ_1308\iZ_1308_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	ic_1306	Escherichia coli CFT073	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\ic_1306\ic_1306_map00030_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	STM_v1_0	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\STM_v1_0\STM_v1_0_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iAF1260\iAF1260_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260b	Escherichia coli str. K-12 substr. MG1655	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iAF1260b\iAF1260b_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iAF692	Methanosarcina barkeri str. Fusaro	43	R00199|R00230|R00235|R00315|R00342|R00519|R00582|R00604|R00605|R00658|R00736|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R03464|R04173|R05774|R05805|R06983|R07136|R08217|R08331|R08332|R08572|R09098|R09099|R09124|R09397|R09398|R09399|R09400|R09998|R09999|R10392|R10393|R10395|R10396|R12646|R12648	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iAF692\iAF692_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iAF987	Geobacter metallireducens GS-15	28	R00199|R00230|R00235|R00315|R00342|R00345|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R09098|R09099|R09124	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iAF987\iAF987_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iAPECO1_1312	Escherichia coli APEC O1	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iAPECO1_1312\iAPECO1_1312_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iB21_1397	Escherichia coli BL21(DE3)	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iB21_1397\iB21_1397_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iBWG_1329	Escherichia coli BW2952	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iBWG_1329\iBWG_1329_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iCN718	Acinetobacter baumannii AYE	31	R00199|R00230|R00235|R00315|R00342|R00345|R00519|R00527|R00582|R00604|R00605|R00658|R00736|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09098|R09099|R09124	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iCN718\iCN718_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iCN900	Clostridioides difficile 630	33	R00134|R00199|R00230|R00235|R00315|R00342|R00345|R00519|R00582|R00588|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R05805|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iCN900\iCN900_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iE2348C_1286\iE2348C_1286_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC042_1314	Escherichia coli 042	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC042_1314\iEC042_1314_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1344_C	Escherichia coli C	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1344_C\iEC1344_C_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1349_Crooks	Escherichia coli ATCC 8739	32	R00134|R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1349_Crooks\iEC1349_Crooks_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1356_Bl21DE3\iEC1356_Bl21DE3_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1364_W	Escherichia coli W	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1364_W\iEC1364_W_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1368_DH5a	Escherichia coli DH5[alpha]	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1368_DH5a\iEC1368_DH5a_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC1372_W3110\iEC1372_W3110_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEC55989_1330	Escherichia coli 55989	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEC55989_1330\iEC55989_1330_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECABU_c1320	Escherichia coli ABU 83972	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECABU_c1320\iECABU_c1320_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECBD_1354\iECBD_1354_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECB_1328\iECB_1328_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECDH10B_1368\iECDH10B_1368_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH1ME8569_1439	Escherichia coli DH1	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECDH1ME8569_1439\iECDH1ME8569_1439_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECD_1391	Escherichia coli BL21(DE3)	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECD_1391\iECD_1391_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECED1_1282	Escherichia coli ED1a	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECED1_1282\iECED1_1282_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECH74115_1262\iECH74115_1262_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECIAI1_1343	Escherichia coli IAI1	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECIAI1_1343\iECIAI1_1343_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECIAI39_1322	Escherichia coli IAI39	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECIAI39_1322\iECIAI39_1322_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECNA114_1301	Escherichia coli NA114	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECNA114_1301\iECNA114_1301_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECO103_1326	Escherichia coli O103:H2 str. 12009	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO103_1326\iECO103_1326_map00680_map.json
