pathway	pathway_rn	pathway_label	kegg_reaction_id	present_model_count	absent_model_count	frequency_percent	status	model_reaction_ids_observed	present_models	absent_models
map00030	rn00030	Pentose phosphate pathway	R00762	87	0	100.0	core	FBP	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R00764	1	86	1.15	variable	PFK_ppi	iLJ478	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00030	rn00030	Pentose phosphate pathway	R01049	87	0	100.0	core	PRPPS	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01051	82	5	94.25	variable	RBK	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iCN718|iEC1364_W|iEKO11_1354|iIT341|iJB785
map00030	rn00030	Pentose phosphate pathway	R01056	87	0	100.0	core	RPI	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01057	87	0	100.0	core	PPM	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01058	1	86	1.15	variable	GD3P2	iCN900	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00030	rn00030	Pentose phosphate pathway	R01066	81	6	93.1	variable	DRPA	STM_v1_0|iAF1260|iAF1260b|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iJN678|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iAF987|iIT341|iJB785|iJN1463|iJN746
map00030	rn00030	Pentose phosphate pathway	R01067	87	0	100.0	core	R_TKL2_h	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01068	87	0	100.0	core	FBA	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01520	1	86	1.15	variable	G1Dx	iYO844	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYS1720|iYS854|iZ_1308|ic_1306
map00030	rn00030	Pentose phosphate pathway	R01521	83	4	95.4	variable	G6PDH2r	STM_v1_0|iAF1260|iAF1260b|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iZ_1308|ic_1306	iAF692|iCN718|iHN637|iYS854
map00030	rn00030	Pentose phosphate pathway	R01528	85	2	97.7	variable	GND	STM_v1_0|iAF1260|iAF1260b|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iCN718
map00030	rn00030	Pentose phosphate pathway	R01529	87	0	100.0	core	RPE	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01538	59	28	67.82	variable		STM_v1_0|iAF1260|iAF1260b|iAPECO1_1312|iB21_1397|iBWG_1329|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECUMN_1333|iECW_1372|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iJO1366|iJR904|iLF82_1304|iML1515|iNRG857_1313|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYS1720|ic_1306	iAF692|iAF987|iCN718|iCN900|iE2348C_1286|iECH74115_1262|iECSP_1301|iECs_1301|iEK1008|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iLJ478|iNF517|iNJ661|iPC815|iSB619|iSBO_1134|iSDY_1059|iSbBS512_1146|iSynCJ816|iYO844|iYS854|iZ_1308
map00030	rn00030	Pentose phosphate pathway	R01541	74	13	85.06	variable	DDGLK	STM_v1_0|iAF1260|iAF1260b|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iJN1463|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNRG857_1313|iPC815|iSBO_1134|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iAF987|iCN718|iEK1008|iHN637|iIT341|iJB785|iJN678|iNF517|iNJ661|iSB619|iSDY_1059|iSynCJ816
map00030	rn00030	Pentose phosphate pathway	R01621	2	85	2.3	variable	PKETF	iJB785|iSynCJ816	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00030	rn00030	Pentose phosphate pathway	R01641	87	0	100.0	core	TKT1	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00030	rn00030	Pentose phosphate pathway	R01737	79	8	90.8	variable	GNK|GNK_1|GNKr	STM_v1_0|iAF1260|iAF1260b|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iJN1463|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iAF987|iEK1008|iIT341|iJB785|iJN678|iNJ661|iSynCJ816
