pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iJO1366	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iJR904	Escherichia coli str. K-12 substr. MG1655	33	32	31	34	2	1	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iLF82_1304	Escherichia coli LF82	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iML1515	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUMN146_1321	Escherichia coli UM146	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUMNK88_1353	Escherichia coli UMNK88	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iUTI89_1310	Escherichia coli UTI89	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iWFL_1372	Escherichia coli W	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iY75_1357	Escherichia coli str. K-12 substr. W3110	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	iZ_1308	Escherichia coli O157:H7 str. EDL933	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	ic_1306	Escherichia coli CFT073	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iLF82_1304	Escherichia coli LF82	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iML1515	Escherichia coli str. K-12 substr. MG1655	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	32	33	31	34	1	2	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iJR904	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iLF82_1304	Escherichia coli LF82	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iML1515	Escherichia coli str. K-12 substr. MG1655	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iUMN146_1321	Escherichia coli UM146	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iUMNK88_1353	Escherichia coli UMNK88	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUTI89_1310	Escherichia coli UTI89	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUTI89_1310	Escherichia coli UTI89	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iUTI89_1310	Escherichia coli UTI89	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iUTI89_1310	Escherichia coli UTI89	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iWFL_1372	Escherichia coli W	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iWFL_1372	Escherichia coli W	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iWFL_1372	Escherichia coli W	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iY75_1357	Escherichia coli str. K-12 substr. W3110	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iY75_1357	Escherichia coli str. K-12 substr. W3110	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iZ_1308	Escherichia coli O157:H7 str. EDL933	ic_1306	Escherichia coli CFT073	33	34	33	34	0	1	0.9706	97.06	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iAF1260b	Escherichia coli str. K-12 substr. MG1655	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iAPECO1_1312	Escherichia coli APEC O1	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iB21_1397	Escherichia coli BL21(DE3)	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iBWG_1329	Escherichia coli BW2952	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC042_1314	Escherichia coli 042	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1344_C	Escherichia coli C	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1349_Crooks	Escherichia coli ATCC 8739	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1364_W	Escherichia coli W	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1368_DH5a	Escherichia coli DH5[alpha]	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEC55989_1330	Escherichia coli 55989	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECABU_c1320	Escherichia coli ABU 83972	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECB_1328	Escherichia coli B str. REL606	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECDH1ME8569_1439	Escherichia coli DH1	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECD_1391	Escherichia coli BL21(DE3)	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECED1_1282	Escherichia coli ED1a	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	31	31	30	32	1	1	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECIAI1_1343	Escherichia coli IAI1	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECIAI39_1322	Escherichia coli IAI39	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECNA114_1301	Escherichia coli NA114	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO103_1326	Escherichia coli O103:H2 str. 12009	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO111_1330	Escherichia coli O111:H- str. 11128	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECO26_1355	Escherichia coli O26:H11 str. 11368	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECOK1_1307	Escherichia coli IHE3034	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECP_1309	Escherichia coli 536	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECS88_1305	Escherichia coli S88	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSE_1348	Escherichia coli SE11	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSF_1327	Escherichia coli SE15	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECSP_1301	Escherichia coli O157:H7 str. TW14359	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECUMN_1333	Escherichia coli UMN026	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECW_1372	Escherichia coli W	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iECs_1301	Escherichia coli O157:H7 str. Sakai	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEKO11_1354	Escherichia coli KO11FL	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iETEC_1333	Escherichia coli ETEC H10407	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEcDH1_1363	Escherichia coli DH1	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEcHS_1320	Escherichia coli HS	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEcSMS35_1347	Escherichia coli SMS-3-5	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iEcolC_1368	Escherichia coli ATCC 8739	31	32	31	32	0	1	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iG2583_1286	Escherichia coli O55:H7 str. CB9615	31	31	30	32	1	1	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iJO1366	Escherichia coli str. K-12 substr. MG1655	31	31	31	31	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iAF1260	Escherichia coli str. K-12 substr. MG1655	iJR904	Escherichia coli str. K-12 substr. MG1655	31	28	28	31	3	0	0.9032	90.32	0
