pathway	pathway_rn	pathway_label	model_id	organism	reaction_node_id	kegg_reaction_id	model_reaction_id	metabolite_count	metabolite_bigg_ids	map_json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iML1515	Escherichia coli str. K-12 substr. MG1655	0	R07618	GLYCL	9	co2|gly|mlthf|nad|nadh|nh4|thf	outputs\bigg_prokaryote_bioemma\maps\map00020\iML1515\iML1515_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iNRG857_1313\iNRG857_1313_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMN146_1321	Escherichia coli UM146	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMN146_1321\iUMN146_1321_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUMNK88_1353	Escherichia coli UMNK88	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iUMNK88_1353\iUMNK88_1353_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUTI89_1310	Escherichia coli UTI89	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUTI89_1310	Escherichia coli UTI89	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUTI89_1310	Escherichia coli UTI89	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUTI89_1310	Escherichia coli UTI89	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iUTI89_1310	Escherichia coli UTI89	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iUTI89_1310\iUTI89_1310_map00020_map.json
