status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iECNA114_1301	Escherichia coli NA114	map00030	rn00030	Pentose phosphate pathway	2718	1927	1301	2718	1927	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iECNA114_1301\iECNA114_1301_map00030_map.json	results\prokaryote_maps\maps\map00030\iECNA114_1301\iECNA114_1301_map00030_map.html	results\prokaryote_maps\maps\map00030\iECNA114_1301\summary.json	http://bigg.ucsd.edu/static/models/iECNA114_1301.xml	1.933	
built	iECNA114_1301	Escherichia coli NA114	map00680	rn00680	Methane metabolism / C1 metabolism	2718	1927	1301	2718	1927	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECNA114_1301\iECNA114_1301_map00680_map.json	results\prokaryote_maps\maps\map00680\iECNA114_1301\iECNA114_1301_map00680_map.html	results\prokaryote_maps\maps\map00680\iECNA114_1301\summary.json	http://bigg.ucsd.edu/static/models/iECNA114_1301.xml	3.091	
built	iECO103_1326	Escherichia coli O103:H2 str. 12009	map00010	rn00010	Glycolysis / gluconeogenesis	2758	1958	1327	2758	1958	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.html	results\prokaryote_maps\maps\map00010\iECO103_1326\summary.json	http://bigg.ucsd.edu/static/models/iECO103_1326.xml	2.02	
built	iECO103_1326	Escherichia coli O103:H2 str. 12009	map00020	rn00020	Citrate cycle (TCA cycle)	2758	1958	1327	2758	1958	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECO103_1326\iECO103_1326_map00020_map.json	results\prokaryote_maps\maps\map00020\iECO103_1326\iECO103_1326_map00020_map.html	results\prokaryote_maps\maps\map00020\iECO103_1326\summary.json	http://bigg.ucsd.edu/static/models/iECO103_1326.xml	1.487	
built	iECO103_1326	Escherichia coli O103:H2 str. 12009	map00030	rn00030	Pentose phosphate pathway	2758	1958	1327	2758	1958	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECO103_1326\iECO103_1326_map00030_map.json	results\prokaryote_maps\maps\map00030\iECO103_1326\iECO103_1326_map00030_map.html	results\prokaryote_maps\maps\map00030\iECO103_1326\summary.json	http://bigg.ucsd.edu/static/models/iECO103_1326.xml	1.883	
built	iECO103_1326	Escherichia coli O103:H2 str. 12009	map00680	rn00680	Methane metabolism / C1 metabolism	2758	1958	1327	2758	1958	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECO103_1326\iECO103_1326_map00680_map.json	results\prokaryote_maps\maps\map00680\iECO103_1326\iECO103_1326_map00680_map.html	results\prokaryote_maps\maps\map00680\iECO103_1326\summary.json	http://bigg.ucsd.edu/static/models/iECO103_1326.xml	3.104	
built	iECO111_1330	Escherichia coli O111:H- str. 11128	map00010	rn00010	Glycolysis / gluconeogenesis	2760	1959	1328	2760	1959	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.html	results\prokaryote_maps\maps\map00010\iECO111_1330\summary.json	http://bigg.ucsd.edu/static/models/iECO111_1330.xml	2.129	
built	iECO111_1330	Escherichia coli O111:H- str. 11128	map00020	rn00020	Citrate cycle (TCA cycle)	2760	1959	1328	2760	1959	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECO111_1330\iECO111_1330_map00020_map.json	results\prokaryote_maps\maps\map00020\iECO111_1330\iECO111_1330_map00020_map.html	results\prokaryote_maps\maps\map00020\iECO111_1330\summary.json	http://bigg.ucsd.edu/static/models/iECO111_1330.xml	1.357	
built	iECO111_1330	Escherichia coli O111:H- str. 11128	map00030	rn00030	Pentose phosphate pathway	2760	1959	1328	2760	1959	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECO111_1330\iECO111_1330_map00030_map.json	results\prokaryote_maps\maps\map00030\iECO111_1330\iECO111_1330_map00030_map.html	results\prokaryote_maps\maps\map00030\iECO111_1330\summary.json	http://bigg.ucsd.edu/static/models/iECO111_1330.xml	1.766	
built	iECO111_1330	Escherichia coli O111:H- str. 11128	map00680	rn00680	Methane metabolism / C1 metabolism	2760	1959	1328	2760	1959	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECO111_1330\iECO111_1330_map00680_map.json	results\prokaryote_maps\maps\map00680\iECO111_1330\iECO111_1330_map00680_map.html	results\prokaryote_maps\maps\map00680\iECO111_1330\summary.json	http://bigg.ucsd.edu/static/models/iECO111_1330.xml	3.128	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00010	rn00010	Glycolysis / gluconeogenesis	2780	1965	1355	2780	1965	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.html	results\prokaryote_maps\maps\map00010\iECO26_1355\summary.json	http://bigg.ucsd.edu/static/models/iECO26_1355.xml	2.125	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00020	rn00020	Citrate cycle (TCA cycle)	2780	1965	1355	2780	1965	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECO26_1355\iECO26_1355_map00020_map.json	results\prokaryote_maps\maps\map00020\iECO26_1355\iECO26_1355_map00020_map.html	results\prokaryote_maps\maps\map00020\iECO26_1355\summary.json	http://bigg.ucsd.edu/static/models/iECO26_1355.xml	1.398	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00030	rn00030	Pentose phosphate pathway	2780	1965	1355	2780	1965	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECO26_1355\iECO26_1355_map00030_map.json	results\prokaryote_maps\maps\map00030\iECO26_1355\iECO26_1355_map00030_map.html	results\prokaryote_maps\maps\map00030\iECO26_1355\summary.json	http://bigg.ucsd.edu/static/models/iECO26_1355.xml	1.967	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00680	rn00680	Methane metabolism / C1 metabolism	2780	1965	1355	2780	1965	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECO26_1355\iECO26_1355_map00680_map.json	results\prokaryote_maps\maps\map00680\iECO26_1355\iECO26_1355_map00680_map.html	results\prokaryote_maps\maps\map00680\iECO26_1355\summary.json	http://bigg.ucsd.edu/static/models/iECO26_1355.xml	2.968	
built	iECOK1_1307	Escherichia coli IHE3034	map00010	rn00010	Glycolysis / gluconeogenesis	2729	1941	1304	2729	1941	56	31	0		14	42	25.0	22	9	70.97	98	14	91	0	34	0	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.html	results\prokaryote_maps\maps\map00010\iECOK1_1307\summary.json	http://bigg.ucsd.edu/static/models/iECOK1_1307.xml	3.231	
built	iECOK1_1307	Escherichia coli IHE3034	map00020	rn00020	Citrate cycle (TCA cycle)	2729	1941	1304	2729	1941	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECOK1_1307\iECOK1_1307_map00020_map.json	results\prokaryote_maps\maps\map00020\iECOK1_1307\iECOK1_1307_map00020_map.html	results\prokaryote_maps\maps\map00020\iECOK1_1307\summary.json	http://bigg.ucsd.edu/static/models/iECOK1_1307.xml	1.583	
built	iECOK1_1307	Escherichia coli IHE3034	map00030	rn00030	Pentose phosphate pathway	2729	1941	1304	2729	1941	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECOK1_1307\iECOK1_1307_map00030_map.json	results\prokaryote_maps\maps\map00030\iECOK1_1307\iECOK1_1307_map00030_map.html	results\prokaryote_maps\maps\map00030\iECOK1_1307\summary.json	http://bigg.ucsd.edu/static/models/iECOK1_1307.xml	2.085	
built	iECOK1_1307	Escherichia coli IHE3034	map00680	rn00680	Methane metabolism / C1 metabolism	2729	1941	1304	2729	1941	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECOK1_1307\iECOK1_1307_map00680_map.json	results\prokaryote_maps\maps\map00680\iECOK1_1307\iECOK1_1307_map00680_map.html	results\prokaryote_maps\maps\map00680\iECOK1_1307\summary.json	http://bigg.ucsd.edu/static/models/iECOK1_1307.xml	3.828	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00010	rn00010	Glycolysis / gluconeogenesis	2768	1969	1368	2768	1969	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iEcolC_1368\iEcolC_1368_map00010_map.json	results\prokaryote_maps\maps\map00010\iEcolC_1368\iEcolC_1368_map00010_map.html	results\prokaryote_maps\maps\map00010\iEcolC_1368\summary.json	http://bigg.ucsd.edu/static/models/iEcolC_1368.xml	2.264	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00020	rn00020	Citrate cycle (TCA cycle)	2768	1969	1368	2768	1969	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json	results\prokaryote_maps\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.html	results\prokaryote_maps\maps\map00020\iEcolC_1368\summary.json	http://bigg.ucsd.edu/static/models/iEcolC_1368.xml	1.751	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00030	rn00030	Pentose phosphate pathway	2768	1969	1368	2768	1969	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iEcolC_1368\iEcolC_1368_map00030_map.json	results\prokaryote_maps\maps\map00030\iEcolC_1368\iEcolC_1368_map00030_map.html	results\prokaryote_maps\maps\map00030\iEcolC_1368\summary.json	http://bigg.ucsd.edu/static/models/iEcolC_1368.xml	2.311	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00680	rn00680	Methane metabolism / C1 metabolism	2768	1969	1368	2768	1969	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEcolC_1368\iEcolC_1368_map00680_map.json	results\prokaryote_maps\maps\map00680\iEcolC_1368\iEcolC_1368_map00680_map.html	results\prokaryote_maps\maps\map00680\iEcolC_1368\summary.json	http://bigg.ucsd.edu/static/models/iEcolC_1368.xml	3.775	
built	iECP_1309	Escherichia coli 536	map00010	rn00010	Glycolysis / gluconeogenesis	2739	1941	1309	2739	1941	56	31	0		14	42	25.0	21	10	67.74	97	14	91	0	34	0	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.html	results\prokaryote_maps\maps\map00010\iECP_1309\summary.json	http://bigg.ucsd.edu/static/models/iECP_1309.xml	2.335	
built	iECP_1309	Escherichia coli 536	map00020	rn00020	Citrate cycle (TCA cycle)	2739	1941	1309	2739	1941	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECP_1309\iECP_1309_map00020_map.json	results\prokaryote_maps\maps\map00020\iECP_1309\iECP_1309_map00020_map.html	results\prokaryote_maps\maps\map00020\iECP_1309\summary.json	http://bigg.ucsd.edu/static/models/iECP_1309.xml	2.085	
built	iECP_1309	Escherichia coli 536	map00030	rn00030	Pentose phosphate pathway	2739	1941	1309	2739	1941	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iECP_1309\iECP_1309_map00030_map.json	results\prokaryote_maps\maps\map00030\iECP_1309\iECP_1309_map00030_map.html	results\prokaryote_maps\maps\map00030\iECP_1309\summary.json	http://bigg.ucsd.edu/static/models/iECP_1309.xml	2.199	
built	iECP_1309	Escherichia coli 536	map00680	rn00680	Methane metabolism / C1 metabolism	2739	1941	1309	2739	1941	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECP_1309\iECP_1309_map00680_map.json	results\prokaryote_maps\maps\map00680\iECP_1309\iECP_1309_map00680_map.html	results\prokaryote_maps\maps\map00680\iECP_1309\summary.json	http://bigg.ucsd.edu/static/models/iECP_1309.xml	3.646	
built	iECS88_1305	Escherichia coli S88	map00010	rn00010	Glycolysis / gluconeogenesis	2729	1942	1305	2729	1942	56	31	0		14	42	25.0	22	9	70.97	98	14	91	0	34	0	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.html	results\prokaryote_maps\maps\map00010\iECS88_1305\summary.json	http://bigg.ucsd.edu/static/models/iECS88_1305.xml	2.397	
built	iECS88_1305	Escherichia coli S88	map00020	rn00020	Citrate cycle (TCA cycle)	2729	1942	1305	2729	1942	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECS88_1305\iECS88_1305_map00020_map.json	results\prokaryote_maps\maps\map00020\iECS88_1305\iECS88_1305_map00020_map.html	results\prokaryote_maps\maps\map00020\iECS88_1305\summary.json	http://bigg.ucsd.edu/static/models/iECS88_1305.xml	1.818	
built	iECS88_1305	Escherichia coli S88	map00030	rn00030	Pentose phosphate pathway	2729	1942	1305	2729	1942	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECS88_1305\iECS88_1305_map00030_map.json	results\prokaryote_maps\maps\map00030\iECS88_1305\iECS88_1305_map00030_map.html	results\prokaryote_maps\maps\map00030\iECS88_1305\summary.json	http://bigg.ucsd.edu/static/models/iECS88_1305.xml	2.108	
built	iECS88_1305	Escherichia coli S88	map00680	rn00680	Methane metabolism / C1 metabolism	2729	1942	1305	2729	1942	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECS88_1305\iECS88_1305_map00680_map.json	results\prokaryote_maps\maps\map00680\iECS88_1305\iECS88_1305_map00680_map.html	results\prokaryote_maps\maps\map00680\iECS88_1305\summary.json	http://bigg.ucsd.edu/static/models/iECS88_1305.xml	3.725	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00010	rn00010	Glycolysis / gluconeogenesis	2720	1923	1301	2720	1923	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECs_1301\iECs_1301_map00010_map.json	results\prokaryote_maps\maps\map00010\iECs_1301\iECs_1301_map00010_map.html	results\prokaryote_maps\maps\map00010\iECs_1301\summary.json	http://bigg.ucsd.edu/static/models/iECs_1301.xml	2.157	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00020	rn00020	Citrate cycle (TCA cycle)	2720	1923	1301	2720	1923	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECs_1301\iECs_1301_map00020_map.json	results\prokaryote_maps\maps\map00020\iECs_1301\iECs_1301_map00020_map.html	results\prokaryote_maps\maps\map00020\iECs_1301\summary.json	http://bigg.ucsd.edu/static/models/iECs_1301.xml	1.754	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00030	rn00030	Pentose phosphate pathway	2720	1923	1301	2720	1923	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECs_1301\iECs_1301_map00030_map.json	results\prokaryote_maps\maps\map00030\iECs_1301\iECs_1301_map00030_map.html	results\prokaryote_maps\maps\map00030\iECs_1301\summary.json	http://bigg.ucsd.edu/static/models/iECs_1301.xml	2.249	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00680	rn00680	Methane metabolism / C1 metabolism	2720	1923	1301	2720	1923	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECs_1301\iECs_1301_map00680_map.json	results\prokaryote_maps\maps\map00680\iECs_1301\iECs_1301_map00680_map.html	results\prokaryote_maps\maps\map00680\iECs_1301\summary.json	http://bigg.ucsd.edu/static/models/iECs_1301.xml	3.744	
built	iECSE_1348	Escherichia coli SE11	map00010	rn00010	Glycolysis / gluconeogenesis	2768	1957	1348	2768	1957	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.html	results\prokaryote_maps\maps\map00010\iECSE_1348\summary.json	http://bigg.ucsd.edu/static/models/iECSE_1348.xml	2.224	
built	iECSE_1348	Escherichia coli SE11	map00020	rn00020	Citrate cycle (TCA cycle)	2768	1957	1348	2768	1957	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECSE_1348\iECSE_1348_map00020_map.json	results\prokaryote_maps\maps\map00020\iECSE_1348\iECSE_1348_map00020_map.html	results\prokaryote_maps\maps\map00020\iECSE_1348\summary.json	http://bigg.ucsd.edu/static/models/iECSE_1348.xml	1.762	
built	iECSE_1348	Escherichia coli SE11	map00030	rn00030	Pentose phosphate pathway	2768	1957	1348	2768	1957	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECSE_1348\iECSE_1348_map00030_map.json	results\prokaryote_maps\maps\map00030\iECSE_1348\iECSE_1348_map00030_map.html	results\prokaryote_maps\maps\map00030\iECSE_1348\summary.json	http://bigg.ucsd.edu/static/models/iECSE_1348.xml	2.244	
built	iECSE_1348	Escherichia coli SE11	map00680	rn00680	Methane metabolism / C1 metabolism	2768	1957	1348	2768	1957	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECSE_1348\iECSE_1348_map00680_map.json	results\prokaryote_maps\maps\map00680\iECSE_1348\iECSE_1348_map00680_map.html	results\prokaryote_maps\maps\map00680\iECSE_1348\summary.json	http://bigg.ucsd.edu/static/models/iECSE_1348.xml	3.765	
built	iECSF_1327	Escherichia coli SE15	map00010	rn00010	Glycolysis / gluconeogenesis	2742	1951	1327	2742	1951	56	31	0		14	42	25.0	21	10	67.74	97	14	91	0	34	0	results\prokaryote_maps\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.json	results\prokaryote_maps\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.html	results\prokaryote_maps\maps\map00010\iECSF_1327\summary.json	http://bigg.ucsd.edu/static/models/iECSF_1327.xml	2.497	
built	iECSF_1327	Escherichia coli SE15	map00020	rn00020	Citrate cycle (TCA cycle)	2742	1951	1327	2742	1951	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECSF_1327\iECSF_1327_map00020_map.json	results\prokaryote_maps\maps\map00020\iECSF_1327\iECSF_1327_map00020_map.html	results\prokaryote_maps\maps\map00020\iECSF_1327\summary.json	http://bigg.ucsd.edu/static/models/iECSF_1327.xml	1.832	
built	iECSF_1327	Escherichia coli SE15	map00030	rn00030	Pentose phosphate pathway	2742	1951	1327	2742	1951	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iECSF_1327\iECSF_1327_map00030_map.json	results\prokaryote_maps\maps\map00030\iECSF_1327\iECSF_1327_map00030_map.html	results\prokaryote_maps\maps\map00030\iECSF_1327\summary.json	http://bigg.ucsd.edu/static/models/iECSF_1327.xml	2.175	
built	iECSF_1327	Escherichia coli SE15	map00680	rn00680	Methane metabolism / C1 metabolism	2742	1951	1327	2742	1951	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECSF_1327\iECSF_1327_map00680_map.json	results\prokaryote_maps\maps\map00680\iECSF_1327\iECSF_1327_map00680_map.html	results\prokaryote_maps\maps\map00680\iECSF_1327\summary.json	http://bigg.ucsd.edu/static/models/iECSF_1327.xml	3.892	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00010	rn00010	Glycolysis / gluconeogenesis	2746	1947	1347	2746	1947	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iEcSMS35_1347\iEcSMS35_1347_map00010_map.json	results\prokaryote_maps\maps\map00010\iEcSMS35_1347\iEcSMS35_1347_map00010_map.html	results\prokaryote_maps\maps\map00010\iEcSMS35_1347\summary.json	http://bigg.ucsd.edu/static/models/iEcSMS35_1347.xml	2.47	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00020	rn00020	Citrate cycle (TCA cycle)	2746	1947	1347	2746	1947	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.json	results\prokaryote_maps\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.html	results\prokaryote_maps\maps\map00020\iEcSMS35_1347\summary.json	http://bigg.ucsd.edu/static/models/iEcSMS35_1347.xml	1.604	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00030	rn00030	Pentose phosphate pathway	2746	1947	1347	2746	1947	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iEcSMS35_1347\iEcSMS35_1347_map00030_map.json	results\prokaryote_maps\maps\map00030\iEcSMS35_1347\iEcSMS35_1347_map00030_map.html	results\prokaryote_maps\maps\map00030\iEcSMS35_1347\summary.json	http://bigg.ucsd.edu/static/models/iEcSMS35_1347.xml	2.391	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00680	rn00680	Methane metabolism / C1 metabolism	2746	1947	1347	2746	1947	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEcSMS35_1347\iEcSMS35_1347_map00680_map.json	results\prokaryote_maps\maps\map00680\iEcSMS35_1347\iEcSMS35_1347_map00680_map.html	results\prokaryote_maps\maps\map00680\iEcSMS35_1347\summary.json	http://bigg.ucsd.edu/static/models/iEcSMS35_1347.xml	3.718	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00010	rn00010	Glycolysis / gluconeogenesis	2712	1920	1299	2712	1920	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECSP_1301\iECSP_1301_map00010_map.json	results\prokaryote_maps\maps\map00010\iECSP_1301\iECSP_1301_map00010_map.html	results\prokaryote_maps\maps\map00010\iECSP_1301\summary.json	http://bigg.ucsd.edu/static/models/iECSP_1301.xml	2.494	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00020	rn00020	Citrate cycle (TCA cycle)	2712	1920	1299	2712	1920	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECSP_1301\iECSP_1301_map00020_map.json	results\prokaryote_maps\maps\map00020\iECSP_1301\iECSP_1301_map00020_map.html	results\prokaryote_maps\maps\map00020\iECSP_1301\summary.json	http://bigg.ucsd.edu/static/models/iECSP_1301.xml	1.626	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00030	rn00030	Pentose phosphate pathway	2712	1920	1299	2712	1920	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECSP_1301\iECSP_1301_map00030_map.json	results\prokaryote_maps\maps\map00030\iECSP_1301\iECSP_1301_map00030_map.html	results\prokaryote_maps\maps\map00030\iECSP_1301\summary.json	http://bigg.ucsd.edu/static/models/iECSP_1301.xml	2.193	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00680	rn00680	Methane metabolism / C1 metabolism	2712	1920	1299	2712	1920	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECSP_1301\iECSP_1301_map00680_map.json	results\prokaryote_maps\maps\map00680\iECSP_1301\iECSP_1301_map00680_map.html	results\prokaryote_maps\maps\map00680\iECSP_1301\summary.json	http://bigg.ucsd.edu/static/models/iECSP_1301.xml	3.689	
built	iECUMN_1333	Escherichia coli UMN026	map00010	rn00010	Glycolysis / gluconeogenesis	2740	1935	1332	2740	1935	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECUMN_1333\iECUMN_1333_map00010_map.json	results\prokaryote_maps\maps\map00010\iECUMN_1333\iECUMN_1333_map00010_map.html	results\prokaryote_maps\maps\map00010\iECUMN_1333\summary.json	http://bigg.ucsd.edu/static/models/iECUMN_1333.xml	2.47	
built	iECUMN_1333	Escherichia coli UMN026	map00020	rn00020	Citrate cycle (TCA cycle)	2740	1935	1332	2740	1935	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECUMN_1333\iECUMN_1333_map00020_map.json	results\prokaryote_maps\maps\map00020\iECUMN_1333\iECUMN_1333_map00020_map.html	results\prokaryote_maps\maps\map00020\iECUMN_1333\summary.json	http://bigg.ucsd.edu/static/models/iECUMN_1333.xml	1.694	
built	iECUMN_1333	Escherichia coli UMN026	map00030	rn00030	Pentose phosphate pathway	2740	1935	1332	2740	1935	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECUMN_1333\iECUMN_1333_map00030_map.json	results\prokaryote_maps\maps\map00030\iECUMN_1333\iECUMN_1333_map00030_map.html	results\prokaryote_maps\maps\map00030\iECUMN_1333\summary.json	http://bigg.ucsd.edu/static/models/iECUMN_1333.xml	2.379	
built	iECUMN_1333	Escherichia coli UMN026	map00680	rn00680	Methane metabolism / C1 metabolism	2740	1935	1332	2740	1935	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECUMN_1333\iECUMN_1333_map00680_map.json	results\prokaryote_maps\maps\map00680\iECUMN_1333\iECUMN_1333_map00680_map.html	results\prokaryote_maps\maps\map00680\iECUMN_1333\summary.json	http://bigg.ucsd.edu/static/models/iECUMN_1333.xml	3.65	
